y;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13
Dragspel;1.41280;-1851.49322;1000.70436;-141.10186;-0.00000;Östra stationen;0.70657;0.31838;5473.89690;-89185.92996;FALSE;FALSE;-2.82561
Dragspel;0.51172;193.55166;1000.68144;-50.91449;0.00000;N/A;2.65056;-2.15610;5475.96809;-89185.56068;FALSE;FALSE;-1.02344
Dragspel;0.38054;-728.84245;1000.81017;-37.49496;-0.00000;Slussen;0.61157;-0.78634;5474.15270;-89185.69863;FALSE;FALSE;-0.76108
Dragspel;0.41073;-849.89841;1000.91089;-40.79543;-0.00000;Entrée;1.47038;0.34089;5473.71031;-89184.60843;FALSE;FALSE;-0.82146
Dragspel;2.53927;-2023.99590;1000.69463;-253.45927;-0.00000;KTH Biblioteket;4.26725;-2.34853;5473.03773;-89186.51356;FALSE;FALSE;-5.07854
Dragspel;0.61949;337.66340;1000.71190;-61.73002;0.00000;Slussen;-1.67891;1.53631;5475.53410;-89186.44235;FALSE;FALSE;-1.23899
Dragspel;0.94909;-454.79779;1000.62472;-94.48609;-0.00000;Slussen;2.33731;-0.46469;5473.05272;-89188.25626;FALSE;FALSE;-1.89818
Dragspel;0.90249;-1337.50092;1001.06896;-89.81615;-0.00000;Lindstedsvägen 24;-2.50021;-0.99471;5472.51205;-89185.91070;FALSE;FALSE;-1.80497
Dragspel;0.15837;-170.26262;1000.77346;-15.55865;-0.00000;N/A;2.38545;0.44972;5474.52459;-89185.53161;FALSE;FALSE;-0.31673
Dragspel;0.12632;24.11874;1000.71865;-12.33551;0.00000;N/A;-0.20506;0.24509;5473.28072;-89186.37485;FALSE;FALSE;-0.25264
Dragspel;-0.67021;1351.60376;1000.95078;67.27594;0.00000;Lindstedsvägen 24;-0.54583;0.81673;5474.27680;-89187.00208;FALSE;FALSE;1.34042
Dragspel;-0.39153;654.28916;1000.40416;39.25151;0.00000;Entrée;-2.18063;1.18063;5471.55958;-89185.38178;FALSE;FALSE;0.78306
Dragspel;0.10823;290.77801;1000.55574;-10.45355;0.00000;Slussen;2.64747;-1.97131;5472.68777;-89185.72737;FALSE;FALSE;-0.21647
Dragspel;1.52454;-955.12180;1001.10669;-151.89963;-0.00000;Brinnelvägen 8;1.47168;-0.80419;5473.72323;-89185.23936;FALSE;FALSE;-3.04909
Dragspel;0.08104;195.06366;1000.65555;-7.69665;0.00000;N/A;1.22436;-1.21463;5472.22689;-89185.13018;FALSE;FALSE;-0.16208
Dragspel;0.92603;-433.81065;1000.49137;-92.41413;-0.00000;Slussen;0.74466;-0.93995;5474.14245;-89186.61138;FALSE;FALSE;-1.85206
Dragspel;1.56785;-1355.38120;1000.34807;-156.44070;-0.00000;Lindstedsvägen 24;2.36666;-2.71572;5473.71429;-89185.88130;FALSE;FALSE;-3.13570
Dragspel;0.91181;17.19860;1000.13808;-91.17090;0.00000;N/A;2.13509;-2.21439;5474.53416;-89184.91930;FALSE;FALSE;-1.82361
Dragspel;1.00059;-962.11329;1000.74908;-99.94080;-0.00000;Entrée;1.10938;-2.33018;5473.82217;-89184.43475;FALSE;FALSE;-2.00119
Dragspel;0.78711;-173.79010;1000.98209;-78.21551;-0.00000;N/A;-0.61114;0.35111;5474.75317;-89187.15621;FALSE;FALSE;-1.57422
Dragspel;0.91166;-637.26737;1000.27885;-91.07608;-0.00000;Slussen;-0.58853;2.79142;5473.35675;-89185.23707;FALSE;FALSE;-1.82333
Dragspel;0.90596;-204.07948;1000.39036;-90.22122;-0.00000;N/A;-0.05110;0.64504;5474.64981;-89186.68765;FALSE;FALSE;-1.81192
Dragspel;0.36564;-198.31192;1000.93664;-36.28692;-0.00000;N/A;1.55251;-1.81676;5473.82346;-89185.99007;FALSE;FALSE;-0.73129
Dragspel;1.74539;-1850.15872;1000.70606;-174.11118;-0.00000;KTH Biblioteket;1.88554;-2.08329;5474.49440;-89185.85437;FALSE;FALSE;-3.49077
Dragspel;1.67305;-813.41301;1000.49246;-167.17104;-0.00000;Entrée;0.78986;-1.49211;5471.97052;-89186.21696;FALSE;FALSE;-3.34610
Dragspel;-0.13379;-21.05963;1000.81178;13.69032;-0.00000;N/A;0.60501;0.03439;5473.49696;-89186.66197;FALSE;FALSE;0.26759
Dragspel;1.58025;-1169.89093;1001.16078;-157.45378;-0.00000;Brinnelvägen 8;-0.69120;0.04505;5475.56306;-89186.33702;FALSE;FALSE;-3.16050
Dragspel;0.11152;578.11653;1000.77221;-10.75993;0.00000;Slussen;1.25841;0.93528;5474.01769;-89184.89556;FALSE;FALSE;-0.22305
Dragspel;1.59315;-1749.97795;1000.89066;-158.98742;-0.00000;Östra stationen;-0.36483;-1.54730;5474.28464;-89186.04286;FALSE;FALSE;-3.18630
Dragspel;1.63144;-817.40529;1001.10080;-162.72854;-0.00000;Entrée;-0.06517;-0.59806;5473.74992;-89186.87915;FALSE;FALSE;-3.26287
Dragspel;0.57755;-737.80311;1000.29559;-57.67906;-0.00000;Slussen;2.50655;-0.14487;5471.42899;-89185.55196;FALSE;FALSE;-1.15510
Dragspel;0.62308;-781.61072;1001.06974;-61.78318;-0.00000;Entrée;1.83610;-1.17983;5473.03073;-89186.59612;FALSE;FALSE;-1.24616
Dragspel;-0.46016;103.12730;1000.62293;46.28742;0.00000;N/A;-3.80771;0.80475;5475.41818;-89187.19511;FALSE;FALSE;0.92031
Dragspel;0.87174;-509.78086;1000.48467;-86.72295;-0.00000;Slussen;1.28278;-0.48220;5473.97301;-89186.07379;FALSE;FALSE;-1.74349
Dragspel;1.05807;-429.50600;1000.38251;-105.60946;-0.00000;Slussen;1.36838;0.30513;5476.65131;-89184.77590;FALSE;FALSE;-2.11614
Dragspel;1.29588;-1126.72021;1001.14162;-129.10188;-0.00000;Brinnelvägen 8;3.63023;-1.11598;5475.66887;-89185.67217;FALSE;FALSE;-2.59177
Dragspel;0.96644;-306.56001;1001.06876;-96.17020;-0.00000;Slussen;1.62235;0.60424;5474.60130;-89187.18081;FALSE;FALSE;-1.93288
Dragspel;1.40038;-1682.22172;1000.09557;-140.01122;-0.00000;Östra stationen;2.37837;-2.55915;5474.57583;-89187.00963;FALSE;FALSE;-2.80077
Dragspel;1.51761;-1089.97502;1000.18955;-151.71904;-0.00000;Brinnelvägen 8;1.68772;-1.38098;5476.50936;-89188.07545;FALSE;FALSE;-3.03521
Dragspel;-0.86692;1320.39469;1000.46458;86.89919;0.00000;Lindstedsvägen 24;0.03174;-0.67288;5473.83231;-89187.63792;FALSE;FALSE;1.73385
Dragspel;0.82667;-77.29242;1000.98078;-82.29269;-0.00000;N/A;1.40581;-1.41054;5473.38851;-89186.06149;FALSE;FALSE;-1.65333
Dragspel;0.75224;-244.21381;1000.66825;-75.02694;-0.00000;N/A;1.28345;-1.73270;5472.61358;-89185.86856;FALSE;FALSE;-1.50447
Dragspel;-0.11364;655.41868;1000.13010;11.46650;0.00000;Entrée;1.70596;-1.04134;5474.07445;-89185.14233;FALSE;FALSE;0.22727
Dragspel;1.55560;-817.70852;1000.50573;-155.26253;-0.00000;Entrée;2.60855;-1.17057;5472.58900;-89184.60626;FALSE;FALSE;-3.11120
Dragspel;0.83620;15.20075;1000.36385;-83.45463;0.00000;N/A;-1.60287;2.42676;5472.35541;-89187.84845;FALSE;FALSE;-1.67240
Dragspel;1.25858;-633.09189;1000.48703;-125.61485;-0.00000;Slussen;0.61620;-1.60372;5474.78917;-89185.10308;FALSE;FALSE;-2.51717
Dragspel;1.49963;-711.81397;1000.65667;-149.51217;-0.00000;Entrée;2.52710;-2.89225;5476.20285;-89184.86935;FALSE;FALSE;-2.99925
Dragspel;1.18555;-558.56406;1001.15776;-117.96184;-0.00000;Slussen;2.29032;-3.77789;5478.02516;-89187.25219;FALSE;FALSE;-2.37109
Dragspel;0.14361;94.99818;1001.12452;-13.90847;0.00000;N/A;0.74003;-0.68480;5472.84977;-89186.72198;FALSE;FALSE;-0.28722
Dragspel;1.66790;-978.84462;1000.42058;-166.60615;-0.00000;Brinnelvägen 8;0.69489;0.28024;5473.58599;-89186.66314;FALSE;FALSE;-3.33579
Dragspel;0.80537;168.23954;1000.66906;-80.40156;0.00000;N/A;0.75658;-0.23258;5474.01725;-89186.95802;FALSE;FALSE;-1.61075
Dragspel;1.44151;-787.17607;1000.51142;-143.74299;-0.00000;Entrée;-0.01878;1.01385;5473.27122;-89185.28868;FALSE;FALSE;-2.88303
Dragspel;0.65005;158.38245;1000.58187;-64.69365;0.00000;N/A;1.52127;-1.28223;5476.16100;-89184.67944;FALSE;FALSE;-1.30009
Dragspel;0.06960;-417.06269;1001.08760;-6.47944;-0.00000;Slussen;-0.03652;1.23013;5475.69123;-89185.76578;FALSE;FALSE;-0.13920
Dragspel;0.17677;208.58542;1000.36167;-17.57798;0.00000;N/A;-1.08653;-0.50117;5471.64952;-89186.96797;FALSE;FALSE;-0.35355
Dragspel;0.39494;-1054.08527;1000.51816;-39.38831;-0.00000;Entrée;1.91554;-1.48943;5471.59405;-89184.54347;FALSE;FALSE;-0.78988
Dragspel;1.14434;-636.70493;1000.59601;-114.17329;-0.00000;Slussen;-0.13601;-2.17993;5472.77835;-89185.58426;FALSE;FALSE;-2.28869
Dragspel;0.47349;-1011.31184;1000.56873;-47.10795;-0.00000;Entrée;1.28208;0.05306;5473.45931;-89186.01108;FALSE;FALSE;-0.94697
Dragspel;1.32007;-1801.56943;1000.11420;-131.90789;-0.00000;Östra stationen;1.24193;-0.80245;5472.54226;-89188.34154;FALSE;FALSE;-2.64014
Dragspel;-0.57745;-621.36670;1000.97748;58.26568;-0.00000;Slussen;-1.32728;-0.59966;5472.62388;-89185.63725;FALSE;FALSE;1.15490
Dragspel;1.33365;-510.01593;1000.73011;-132.87308;-0.00000;Slussen;1.50521;-1.56395;5473.84887;-89187.08582;FALSE;FALSE;-2.66730
Dragspel;1.07671;-862.84551;1000.78133;-107.56031;-0.00000;Entrée;0.70858;-1.87569;5474.56385;-89185.30005;FALSE;FALSE;-2.15341
Dragspel;-0.67492;782.73835;1000.62923;67.80079;0.00000;Entrée;-1.10806;1.14802;5474.05805;-89186.51088;FALSE;FALSE;1.34983
Dragspel;-0.13687;-59.63382;1000.22620;13.71240;-0.00000;N/A;0.63725;-0.18494;5474.44811;-89185.02674;FALSE;FALSE;0.27374
Dragspel;-0.77615;316.06150;1000.30914;77.87489;0.00000;Slussen;1.55947;-1.09363;5474.72950;-89186.18510;FALSE;FALSE;1.55230
Dragspel;0.62450;245.07551;1000.93240;-61.92851;0.00000;N/A;-0.11187;-0.07753;5474.44867;-89186.85151;FALSE;FALSE;-1.24899
Dragspel;1.07609;-414.64282;1001.05592;-107.03563;-0.00000;Slussen;0.65129;-1.60475;5474.45206;-89185.88582;FALSE;FALSE;-2.15219
Dragspel;1.98162;-1371.64835;1000.44448;-198.10958;-0.00000;Lindstedsvägen 24;1.09394;-2.25386;5472.60140;-89185.30188;FALSE;FALSE;-3.96324
Dragspel;0.22539;37.36539;1000.97621;-22.16273;0.00000;N/A;-1.93381;0.84083;5474.31968;-89187.46006;FALSE;FALSE;-0.45078
Dragspel;1.34181;-920.01893;1000.94173;-133.86149;-0.00000;Entrée;-0.03483;0.91979;5472.19068;-89186.69171;FALSE;FALSE;-2.68363
Dragspel;-0.72819;1232.18024;1001.08680;73.21247;0.00000;Lindstedsvägen 24;1.27589;-0.20284;5475.04992;-89186.19795;FALSE;FALSE;1.45639
Dragspel;-0.26688;-592.02414;1000.33390;26.90707;-0.00000;Slussen;-1.67645;2.48794;5472.75283;-89185.03589;FALSE;FALSE;0.53376
Dragspel;0.05657;176.24834;1000.24621;-5.41317;0.00000;N/A;-2.69263;0.67085;5473.19001;-89186.48551;FALSE;FALSE;-0.11314
Dragspel;0.56787;-1111.88786;1000.82086;-56.55210;-0.00000;Brinnelvägen 8;1.53817;-2.66863;5474.20718;-89185.36163;FALSE;FALSE;-1.13574
Dragspel;1.14604;-1564.76526;1000.64598;-114.12409;-0.00000;Lindstedsvägen 24;2.22813;0.82502;5475.15314;-89185.38605;FALSE;FALSE;-2.29209
Dragspel;0.82297;143.89448;1000.41470;-81.89079;0.00000;N/A;-0.51397;0.98939;5474.25947;-89186.78594;FALSE;FALSE;-1.64593
Dragspel;0.89361;-1895.01788;1000.21442;-89.33750;-0.00000;Östra stationen;2.07364;-1.16073;5475.09587;-89186.92542;FALSE;FALSE;-1.78723
Dragspel;0.88933;-521.03128;1000.38940;-88.85038;-0.00000;Slussen;0.40660;-0.98438;5476.76364;-89185.56241;FALSE;FALSE;-1.77867
Dragspel;1.16636;-865.02172;1000.37874;-116.36214;-0.00000;Entrée;0.67254;-3.63333;5475.38020;-89188.00701;FALSE;FALSE;-2.33272
Dragspel;0.91733;-485.99541;1000.67665;-91.24753;-0.00000;Slussen;2.09324;-3.00516;5472.84246;-89186.04178;FALSE;FALSE;-1.83465
Dragspel;0.43393;447.88474;1001.13965;-42.90795;0.00000;Slussen;0.65339;-0.75597;5473.73052;-89186.40185;FALSE;FALSE;-0.86785
Dragspel;-0.91496;657.15453;1001.07382;92.06074;0.00000;Entrée;-0.42234;-0.76282;5475.46907;-89185.29391;FALSE;FALSE;1.82992
Dragspel;1.31615;-432.76038;1000.04733;-131.57389;-0.00000;Slussen;3.34699;0.27426;5473.97612;-89186.97278;FALSE;FALSE;-2.63230
Dragspel;1.74715;-1005.80987;1001.10248;-174.14909;-0.00000;Brinnelvägen 8;1.93264;-0.70292;5473.43676;-89186.69704;FALSE;FALSE;-3.49429
Dragspel;-0.91308;1085.44488;1000.70992;91.43625;0.00000;Brinnelvägen 8;0.06017;0.12198;5474.08593;-89184.30073;FALSE;FALSE;1.82616
Dragspel;0.81749;-411.85613;1001.04989;-81.20825;-0.00000;Slussen;2.46590;0.52549;5474.29939;-89187.30836;FALSE;FALSE;-1.63499
Dragspel;0.00107;-983.68687;1000.93301;0.33026;-0.00000;Entrée;-2.35826;1.97402;5475.70917;-89185.88345;FALSE;FALSE;-0.00213
Dragspel;2.20472;-1335.58856;1000.65474;-220.31802;-0.00000;Lindstedsvägen 24;1.11307;-3.59137;5474.39561;-89186.27372;FALSE;FALSE;-4.40944
Dragspel;0.74436;-387.75752;1000.55948;-74.22061;-0.00000;Slussen;0.99390;-2.29177;5474.20485;-89186.13975;FALSE;FALSE;-1.48872
Dragspel;1.72033;-2214.51230;1000.65309;-171.78157;-0.00000;KTH Biblioteket;2.80465;-4.75770;5473.96686;-89184.83716;FALSE;FALSE;-3.44067
Dragspel;1.22698;-1114.17793;1000.59374;-122.14665;-0.00000;Brinnelvägen 8;-0.25329;-0.81347;5474.37959;-89189.57823;FALSE;FALSE;-2.45395
Dragspel;0.18323;-29.82079;1000.27330;-18.29241;-0.00000;N/A;0.69149;1.46303;5473.45405;-89186.39872;FALSE;FALSE;-0.36645
Dragspel;-0.54585;-199.47467;1000.92994;54.89834;-0.00000;N/A;-0.69593;0.81005;5471.12311;-89184.96916;FALSE;FALSE;1.09171
Dragspel;0.22559;-855.18454;1000.69984;-22.42720;-0.00000;Entrée;-0.69433;-0.45277;5475.79441;-89187.40212;FALSE;FALSE;-0.45118
Dragspel;1.24026;-1112.98974;1000.76689;-123.64882;-0.00000;Brinnelvägen 8;-0.84755;-2.41309;5472.37282;-89185.62934;FALSE;FALSE;-2.48053
Dragspel;0.59705;-1126.10311;1000.66076;-59.30934;-0.00000;Brinnelvägen 8;1.39580;-2.08832;5473.56557;-89186.02041;FALSE;FALSE;-1.19410
Dragspel;0.73221;-82.91573;1000.50082;-72.98001;-0.00000;N/A;1.73438;-2.99153;5472.68712;-89183.98992;FALSE;FALSE;-1.46442
Dragspel;0.98687;-531.02875;1000.29677;-98.41543;-0.00000;Slussen;3.09624;0.20907;5476.02666;-89187.23312;FALSE;FALSE;-1.97374
Dragspel;1.22544;-1676.56848;1000.84761;-122.26473;-0.00000;Östra stationen;-1.63668;0.55021;5471.71418;-89186.42063;FALSE;FALSE;-2.45088
Dragspel;-0.63247;460.79643;1000.76169;63.55163;0.00000;Slussen;-0.78772;0.24300;5471.06114;-89185.75054;FALSE;FALSE;1.26493
Dragspel;0.40658;-563.22504;1000.58106;-40.39849;-0.00000;Slussen;1.10253;-1.01076;5473.12156;-89187.08964;FALSE;FALSE;-0.81315
Dragspel;0.97346;-995.44553;1000.47670;-96.91365;-0.00000;Entrée;1.93481;-0.52196;5473.66570;-89185.85093;FALSE;FALSE;-1.94693
Dragspel;1.85881;-1474.58561;1001.00363;-185.46469;-0.00000;Lindstedsvägen 24;3.71207;-1.36507;5474.64638;-89186.71546;FALSE;FALSE;-3.71763
Dragspel;1.87824;-1051.81216;1000.43372;-187.65669;-0.00000;Brinnelvägen 8;0.16569;-0.69200;5474.97201;-89186.81022;FALSE;FALSE;-3.75648
Dragspel;0.44968;20.48065;1000.26115;-44.86367;0.00000;N/A;1.22279;1.06329;5476.26878;-89186.24449;FALSE;FALSE;-0.89936
Dragspel;1.33684;-1352.31983;1001.02532;-133.35050;-0.00000;Lindstedsvägen 24;-0.19993;-1.42742;5474.36705;-89185.47541;FALSE;FALSE;-2.67368
Dragspel;1.24427;-2118.07244;1001.03409;-123.99698;-0.00000;KTH Biblioteket;2.73930;-0.29378;5473.01217;-89186.12810;FALSE;FALSE;-2.48854
Dragspel;-0.03400;-1091.07513;1000.88557;3.67831;-0.00000;Entrée;-1.17390;1.08229;5474.93355;-89185.48655;FALSE;FALSE;0.06801
Dragspel;0.89296;-208.01273;1000.54869;-88.96459;-0.00000;N/A;3.51525;-5.01091;5472.92662;-89185.72647;FALSE;FALSE;-1.78591
Dragspel;-0.84003;635.80850;1000.71498;84.19426;0.00000;Entrée;0.45772;2.26036;5474.28329;-89185.25369;FALSE;FALSE;1.68006
Dragspel;0.34783;546.15122;1000.60643;-34.51698;0.00000;Slussen;-0.74530;1.42336;5472.40284;-89184.71587;FALSE;FALSE;-0.69565
Dragspel;-0.05604;0.94028;1000.16510;5.69228;0.00000;N/A;0.36048;-1.54932;5475.15810;-89186.06337;FALSE;FALSE;0.11209
Dragspel;-1.29381;1234.96029;1001.00216;129.71883;0.00000;Lindstedsvägen 24;-0.35897;1.57595;5474.50476;-89187.34066;FALSE;FALSE;2.58763
Dragspel;1.16635;-1010.79072;1000.59393;-116.44848;-0.00000;Brinnelvägen 8;1.69661;-2.34403;5474.26077;-89185.69086;FALSE;FALSE;-2.33270
Dragspel;0.49262;-320.60929;1000.33739;-49.04664;-0.00000;N/A;0.55137;-0.99761;5475.29987;-89186.65531;FALSE;FALSE;-0.98524
Dragspel;0.30399;-199.15314;1001.05234;-29.91929;-0.00000;N/A;-2.04680;1.03011;5473.34565;-89184.50748;FALSE;FALSE;-0.60798
Dragspel;0.84176;-55.81164;1000.72451;-83.92102;-0.00000;N/A;-1.45652;1.13764;5473.57317;-89186.75136;FALSE;FALSE;-1.68351
Dragspel;1.63010;-852.70600;1001.22773;-162.41760;-0.00000;Entrée;4.20572;-1.97532;5474.51084;-89185.85332;FALSE;FALSE;-3.26019
Dragspel;1.52094;-1233.25533;1000.88233;-151.82237;-0.00000;Brinnelvägen 8;-1.13071;-0.50501;5472.86883;-89185.40055;FALSE;FALSE;-3.04189
Dragspel;1.39923;-753.97119;1000.59533;-139.50359;-0.00000;Entrée;1.25951;-3.98827;5474.43215;-89186.79381;FALSE;FALSE;-2.79847
Dragspel;1.71658;-842.42511;1000.86748;-171.41513;-0.00000;Entrée;3.12704;-0.74391;5477.21489;-89186.38386;FALSE;FALSE;-3.43316
Dragspel;-0.12753;747.07199;1000.48654;12.91740;0.00000;Entrée;0.18624;-0.47031;5474.71719;-89185.96427;FALSE;FALSE;0.25506
Dragspel;0.10502;578.07708;1000.77833;-10.39883;0.00000;Slussen;-1.45570;1.25084;5473.14393;-89185.55739;FALSE;FALSE;-0.21004
Dragspel;0.70282;-421.79522;1000.35052;-70.00447;-0.00000;Slussen;0.50235;-0.78960;5472.82129;-89186.29515;FALSE;FALSE;-1.40565
Dragspel;1.41130;-2190.31384;1000.77220;-140.58524;-0.00000;KTH Biblioteket;-0.85683;-0.16586;5472.13957;-89186.19407;FALSE;FALSE;-2.82260
Dragspel;-0.18295;364.40003;1001.04498;18.65345;0.00000;Slussen;-0.10226;-0.97525;5472.95499;-89186.43444;FALSE;FALSE;0.36590
Dragspel;1.85904;-991.10676;1000.49061;-185.74495;-0.00000;Brinnelvägen 8;1.35739;-2.31187;5473.84257;-89187.48474;FALSE;FALSE;-3.71808
Dragspel;1.73163;-1395.95227;1001.08229;-172.78653;-0.00000;Lindstedsvägen 24;0.41049;-1.77238;5473.35785;-89185.71102;FALSE;FALSE;-3.46326
Dragspel;-1.43381;455.00043;1000.30330;143.59824;0.00000;Slussen;-2.28847;0.93689;5474.72978;-89186.03598;FALSE;FALSE;2.86763
Dragspel;1.67267;-2243.40479;1000.86925;-167.08282;-0.00000;KTH Biblioteket;2.73415;-1.66073;5475.25074;-89186.66540;FALSE;FALSE;-3.34534
Dragspel;0.28059;438.70690;1000.55507;-27.65901;0.00000;Slussen;0.19367;1.14318;5475.27885;-89185.67140;FALSE;FALSE;-0.56118
Dragspel;-0.32824;819.67130;1000.85763;33.12244;0.00000;Entrée;0.28899;0.98849;5475.24496;-89186.12080;FALSE;FALSE;0.65648
Dragspel;2.02363;-1067.07285;1000.95532;-201.90590;-0.00000;Brinnelvägen 8;2.59188;-0.98955;5472.23986;-89187.54045;FALSE;FALSE;-4.04725
Dragspel;-0.83732;200.42280;1000.59243;83.80123;0.00000;Slussen;-0.89547;-0.96899;5475.04796;-89185.27906;FALSE;FALSE;1.67464
Dragspel;1.06878;-409.07276;1000.62474;-106.69639;-0.00000;Slussen;-2.99313;1.18808;5475.45613;-89187.68235;FALSE;FALSE;-2.13756
Dragspel;-0.82721;-521.11970;1000.48878;83.07556;-0.00000;Slussen;-1.36120;0.64626;5477.05576;-89187.95132;FALSE;FALSE;1.65443
Dragspel;0.75118;-941.81599;1000.94966;-74.79176;-0.00000;Entrée;0.00090;1.29567;5474.22121;-89185.11921;FALSE;FALSE;-1.50237
Dragspel;-0.61105;-38.53072;1000.32783;61.30186;-0.00000;N/A;-0.63864;0.91986;5474.40046;-89186.20633;FALSE;FALSE;1.22210
Dragspel;0.31898;-611.49304;1000.67216;-31.82885;-0.00000;Slussen;1.09095;-2.00140;5474.87427;-89185.54407;FALSE;FALSE;-0.63796
Dragspel;0.92258;-966.76057;1000.32058;-91.98373;-0.00000;Entrée;3.15746;-0.80911;5472.27027;-89185.32264;FALSE;FALSE;-1.84515
Dragspel;0.63476;-501.88119;1000.69090;-63.35464;-0.00000;Slussen;2.19979;-2.36863;5476.40546;-89184.00300;FALSE;FALSE;-1.26953
Dragspel;0.91027;-1251.68227;1001.19978;-90.45809;-0.00000;Brinnelvägen 8;1.07014;-1.10125;5475.16277;-89185.49527;FALSE;FALSE;-1.82054
Dragspel;-0.45117;263.39975;1000.77225;45.25198;0.00000;Slussen;-2.91852;0.97323;5474.18222;-89184.23993;FALSE;FALSE;0.90234
Dragspel;0.60178;346.93680;1000.46496;-60.09324;0.00000;Slussen;1.79864;0.26196;5476.24625;-89185.42741;FALSE;FALSE;-1.20357
Dragspel;0.23815;166.56409;1000.35478;-23.47776;0.00000;N/A;-1.62147;0.37805;5473.56693;-89185.90495;FALSE;FALSE;-0.47631
Dragspel;0.14749;-1504.49752;1000.50103;-14.66242;-0.00000;Lindstedsvägen 24;0.49309;-3.09619;5472.83685;-89186.28647;FALSE;FALSE;-0.29499
Dragspel;-0.25155;960.09486;1000.90681;25.48437;0.00000;Brinnelvägen 8;-1.15314;1.48892;5473.43422;-89183.29758;FALSE;FALSE;0.50310
Dragspel;-0.71752;482.61551;1000.66886;72.02742;0.00000;Slussen;-0.99316;1.06836;5472.81607;-89185.50102;FALSE;FALSE;1.43503
Dragspel;-0.15999;-1171.68995;1001.24761;16.59928;-0.00000;Brinnelvägen 8;0.26686;-0.64989;5474.69186;-89185.47279;FALSE;FALSE;0.31999
Dragspel;1.07168;-99.30180;1001.17291;-106.70167;-0.00000;N/A;1.23372;-1.05631;5473.33852;-89187.42149;FALSE;FALSE;-2.14336
Dragspel;0.61870;-272.48331;1000.69017;-61.81563;-0.00000;N/A;2.55617;-0.01973;5473.22906;-89185.91640;FALSE;FALSE;-1.23740
Dragspel;1.98899;-2041.32452;1000.62574;-198.71497;-0.00000;KTH Biblioteket;2.75023;-1.43891;5473.58512;-89184.49816;FALSE;FALSE;-3.97797
Dragspel;1.38250;-909.53464;1000.51810;-137.84509;-0.00000;Entrée;1.68168;-1.30557;5474.22067;-89186.69431;FALSE;FALSE;-2.76501
Dragspel;1.32354;-379.25719;1000.66082;-131.83092;-0.00000;Slussen;0.91708;-1.78950;5473.05684;-89185.35149;FALSE;FALSE;-2.64708
Dragspel;0.30932;-1049.74523;1000.52425;-30.63608;-0.00000;Entrée;0.14546;0.26801;5474.08583;-89184.36592;FALSE;FALSE;-0.61865
Dragspel;0.60222;-1491.11644;1000.44242;-60.04879;-0.00000;Lindstedsvägen 24;-0.73440;0.84585;5471.19312;-89187.11742;FALSE;FALSE;-1.20444
Dragspel;0.98873;2.22734;1000.51549;-98.62245;0.00000;N/A;0.72937;-1.26154;5475.33546;-89186.90749;FALSE;FALSE;-1.97746
Dragspel;1.31832;-1220.29368;1001.11453;-131.39040;-0.00000;Brinnelvägen 8;1.45160;-1.80640;5476.26887;-89185.96759;FALSE;FALSE;-2.63664
Dragspel;0.90494;-1249.41306;1000.48479;-90.03374;-0.00000;Brinnelvägen 8;0.13564;-1.42358;5475.54337;-89186.28779;FALSE;FALSE;-1.80989
Dragspel;-0.00081;-1740.97022;1001.19617;0.59064;-0.00000;Östra stationen;0.61519;-1.06090;5474.82375;-89185.01400;FALSE;FALSE;0.00162
Dragspel;0.80855;-333.68201;1000.69780;-80.78443;-0.00000;Slussen;0.56637;-3.46968;5476.71415;-89185.03165;FALSE;FALSE;-1.61710
Dragspel;-0.34072;189.21462;1000.90244;34.62073;0.00000;Slussen;-0.04551;1.08997;5474.84065;-89184.85168;FALSE;FALSE;0.68144
Dragspel;1.10006;-1578.25213;1000.08329;-109.93366;-0.00000;Lindstedsvägen 24;0.39887;-1.75241;5472.96452;-89184.75603;FALSE;FALSE;-2.20012
Dragspel;0.84150;102.29583;1000.86888;-83.84618;0.00000;N/A;-0.08795;-1.82550;5475.21900;-89187.96224;FALSE;FALSE;-1.68300
Dragspel;-0.28670;756.83540;1000.14055;28.69403;0.00000;Entrée;-0.15342;-1.11578;5474.39487;-89186.08918;FALSE;FALSE;0.57340
Dragspel;-0.18548;-479.73929;1000.53972;19.04467;-0.00000;Slussen;-2.39093;0.95855;5475.67771;-89186.73836;FALSE;FALSE;0.37097
Dragspel;0.81763;-453.99884;1000.93407;-81.24891;-0.00000;Slussen;0.86397;-2.64716;5474.91788;-89186.09453;FALSE;FALSE;-1.63525
Dragspel;0.29757;595.31399;1000.58780;-29.59525;0.00000;Slussen;-1.20582;-0.02875;5473.72512;-89185.24534;FALSE;FALSE;-0.59514
Dragspel;-0.12689;421.29308;1000.19165;12.77297;0.00000;Slussen;1.51109;-0.49494;5474.34688;-89186.47652;FALSE;FALSE;0.25377
Dragspel;1.32959;-555.06313;1001.09695;-132.44089;-0.00000;Slussen;2.22273;-2.17099;5475.18795;-89187.79794;FALSE;FALSE;-2.65919
Dragspel;-0.06733;22.39824;1000.63355;6.95737;0.00000;N/A;1.27043;0.32857;5473.57241;-89186.06599;FALSE;FALSE;0.13467
Dragspel;0.21816;336.41654;1000.94036;-21.51740;0.00000;Slussen;1.25617;-0.93470;5473.95677;-89186.10072;FALSE;FALSE;-0.43631
